x,y,time
37.3279906100293,-49.6298710272335,0.00694
38.0640987918711,-54.2856227789618,0.00695
37.9944851474459,-58.1014335972136,0.00696
37.7982699606874,-61.595469696379,0.00697
36.9609254274612,-67.5272332678964,0.00699
36.620016765004,-69.3580248080652,0.007
36.9356312658079,-73.7374953722263,0.00702
38.9042813999395,-77.3380408252273,0.00703
42.8822682215711,-82.2156911104377,0.00704
67.8037291360447,-104.734253207821,0.00709
72.9030306416139,-105.379982306881,0.00711
73.4365566557494,-104.69981167049,0.00712
73.6608179686759,-104.360281476802,0.00713
74.1174816173242,-103.975256980186,0.00715
74.1590688286694,-102.760277794499,0.00716
73.7557249477533,-99.1253307615551,0.00717
72.699455926275,-92.0584898927883,0.00718
69.9629440178473,-75.3772403304102,0.0072
67.944491970073,-64.7420297846662,0.00721
66.3501603569883,-54.8546654872544,0.00722
64.9755748496983,-45.1514877364619,0.00723
63.1298549840747,-34.6749428292873,0.00724
61.4641010777158,-25.546523488797,0.00725
60.1193691625471,-16.1972971360261,0.00726
59.0450169548832,-6.38093973324025,0.00727
58.0267199315169,5.35164551866567,0.00728
57.2480657756679,16.0956058435562,0.00729
56.5752118567229,27.1702189258237,0.0073
55.0974762416459,50.7108457152441,0.00732
53.5737160240656,60.1133323803539,0.00733
49.5722582069433,68.1865403723908,0.00734
44.2876580747316,73.6711169301851,0.00735
30.0127798207984,82.5176588461486,0.00737
9.47766092446089,93.2027725230254,0.0074
4.64342751190141,97.7719781213671,0.00741
-1.24427488894685,104.297358486974,0.00742
-7.94219437370939,109.885156806667,0.00743
-14.0451004737848,113.158396090616,0.00744
-31.7994872921635,119.738192583119,0.00746
-46.1655460083156,128.658089746432,0.00748
-55.8836187042813,142.196010630241,0.0075
-59.3858041723977,147.493121193027,0.00751
-27.4038880388115,104.429439598574,0.00765
-22.0479195610168,96.4150001565758,0.00766
-15.473890933425,86.8016714201922,0.00767
3.55470182954317,58.759495809794,0.0077
9.19014741708117,50.2191397426586,0.00771
14.5796402205522,42.0382876255881,0.00772
20.3344725638566,33.0751929066546,0.00773
25.2058340603737,25.2205598473066,0.00774
29.5463918804151,17.6311149821442,0.00775
33.6581779173013,9.14291983586494,0.00776
36.8041927524913,2.56096371123172,0.00777
40.9982829036105,-6.06148545124241,0.00778
