x,y,time
41.2939447422639,2.79954101332291,0.00555
36.7056397774055,7.59984623326696e-05,0.00556
20.6474375537036,-2.79942076925756,0.00557
11.470798639644,-2.79943739513978,0.00558
11.4707950170619,7.42203897709447e-06,0.00559
6.88247483693147,2.79944749924619,0.0056
2.29415682923181,8.3983348147083,0.00561
1.60580215791128e-10,11.1977793801712,0.00562
4.58831221016824,11.1977805673286,0.00563
6.88246396858827,16.7966718139737,0.00568
20.6474179908234,5.5989137147309,0.00569
22.9415900353604,2.96883810466913e-05,0.0057
135.349833868408,67.1877124899769,0.00572
-59.6455719593146,-22.3964670934973,0.00575
32.1174029203823,-22.3966095837017,0.00576
34.4115785887708,-25.196045695895,0.00577
36.7057904832835,-36.3938152617493,0.00578
36.7058368527131,-47.5915938430181,0.00579
-61.9396389416871,-8.39811800338307,0.00581
142.232797759509,33.594479855424,0.00582
57.3526736970987,-78.3853744256741,0.00583
61.9410714029384,-83.9842325105832,0.00584
64.2352927155982,-89.5831050966599,0.00585
73.4120910245054,-97.9813671260549,0.00586
64.2353332882768,-95.18199396225,0.00587
48.176967326589,-97.9815402017051,0.00588
-29.8222302317451,8.39838468497697,0.00589
80.2940694703397,-134.374083790623,0.0059
68.8238309753442,-111.978625840029,0.00592
98.648492027527,-212.759442656585,0.00593
87.1767058759124,-139.9729072627,0.00594
82.5881328417601,-120.376841283078,0.00595
71.1180414205508,-114.778052075554,0.00596
71.1179066616658,-97.9813858297603,0.00597
142.231764575631,97.9817171077652,0.00598
94.0592618615462,-137.173392663175,0.00599
80.2938158947471,-106.379640638454,0.006
188.112094187782,123.17757963406,0.00601
91.764690614341,-100.780640537211,0.00602
91.7646616340804,-97.9811961323778,0.00603
112.411274600146,-86.783180612496,0.00605
105.528596899018,-75.5854873008672,0.00606
119.293668294954,-75.5853127369493,0.00607
121.587578065359,-55.9891697505288,0.00609
121.587462867529,-47.5908359395985,0.0061
121.587270870383,-33.5936126841952,0.00612
112.410387070851,-16.7970655152612,0.00613
116.998676807287,-13.9964518131851,0.00614
110.116188930484,-13.9965399849436,0.00615
98.6461554639069,-2.79889590816795,0.00616
91.7635603568466,8.39880950383402,0.00617
91.7635313758303,11.1982543660671,0.00618
77.9984715757106,25.1953470466576,0.00619
75.7042712744215,30.7942170337619,0.0062
68.8226789794566,36.3930508581868,0.00621
57.3518948311918,41.9918591914772,0.00622
48.1761609211304,50.3901396193622,0.00623
45.8819859775415,55.9890175378596,0.00624
45.8819569956917,61.5879076758421,0.00625
-64.2321771610647,215.558628432156,0.00626
16.0589760846289,75.5850290249504,0.00627
4.58827888076329,75.5850156653068,0.00628
-6.88150752955992,83.9833526209747,0.00629
-4.58728043380912,257.550084102316,0.0063
-139.939864564093,-100.780010896002,0.00631
-22.9404394185749,95.181160427709,0.00632
-27.5286994609208,97.9806187179448,0.00633
-22.9404031916553,109.178386683395,0.00634
-45.8808498539396,100.780139951692,0.00635
-55.0564772629598,100.780192195203,0.00637
-34.4106090967984,-8.39826762160551,0.00638
-34.4101309162091,114.777314372477,0.00639
-41.2925188077828,114.777343761568,0.0064
-41.2924927245883,120.376234393442,0.00641
-27.528612516151,125.975071639327,0.00642
-36.7041906587205,131.573995610206,0.00643
-68.8205357407508,195.962543072101,0.00644
-32.1159204736114,137.172868571125,0.00645
-32.115910330229,139.972313974584,0.00647
-41.2924535995702,128.774570428654,0.00648
-34.4100439730943,137.172877179956,0.00649
-34.41001136918,145.571213425562,0.0065
-38.99822938887,151.170123315081,0.00652
-36.70480505511,-16.7977022949895,0.00653
-52.7629986473332,142.771858246317,0.00656
-55.0563033763411,128.774645233627,0.00658
-52.7631319630125,120.376295251497,0.00659
-55.0564424855785,106.379082708696,0.0066
-52.7632486135527,100.780178248078,0.00661
-43.5867719996223,89.5823474872878,0.00663
-43.5868270637416,78.3845667887233,0.00664
-36.7044225070328,75.585090471992,0.00665
-38.9986112155929,64.3873198046612,0.00666
-29.822070115817,55.9889489567006,0.00667
-27.5288559601581,47.5906064194667,0.00668
-18.352269215101,47.5905826700508,0.00669
-20.6464289429335,41.9916976967889,0.0067
-18.352286603614,39.1922476580651,0.00671
-11.4698436464557,36.3927910986427,0.00672
-13.7639975785766,33.5933493951615,0.00673
-11.469850891434,30.7939011725032,0.00675
-9.17569695965687,33.5933434583839,0.00676
-4.58739489378643,36.3927848641853,0.00677
-11.4698472688839,33.5933461297636,0.00678
-6.88154665044508,33.5933413797032,0.00679
126.176243840317,-78.3846619370056,0.00682
18.3532256578123,22.3955779513217,0.00683
-128.469356553235,-67.1868509349784,0.00684
-11.4699124743634,-16.7977708686916,0.00685
29.823162766147,5.01708563488288e-05,0.00686
22.9415972808282,-2.79941512866475,0.00687
25.2348686686693,-8.39829849286896,0.00689
38.9999219546099,-27.9954714047916,0.00691
38.9999589052468,-36.3938054645169,0.00692
32.1174637801698,-39.1932777370542,0.00693
29.8233228888468,-47.5916196711484,0.00694
22.94173494631,-55.989973965529,0.00695
27.5291863451464,-58.7894054860303,0.00696
27.5291950391859,-61.5888500548287,0.00697
32.1175652124,-67.1877237189489,0.00699
39.0001067074153,-69.9871406421845,0.007
27.5292298155426,-72.7866282125916,0.00702
13.7650757453116,-78.3855492801979,0.00703
27.5292472038017,-78.3855172195639,0.00704
29.8234547499077,-86.7838432217515,0.00709
61.9412083351263,-103.580343501991,0.00711
61.9412083351263,-103.580343501991,0.00712
61.9412083351263,-103.580343501991,0.00713
48.1770434007956,-111.978762102591,0.00715
66.5295589467861,-100.780865860425,0.00716
71.1179965009729,-109.179163374196,0.00717
68.8237875049325,-106.379737116127,0.00718
66.5294538928743,-86.7836437240585,0.0072
84.8820281257783,-89.5829314306712,0.00721
61.9409931557204,-72.7864545434949,0.00722
80.2934101705388,-61.5885291425518,0.00723
82.5876372793925,-67.1873971655243,0.00724
48.1766325980238,-36.3937603390603,0.00725
57.3523657785984,-30.7948163573266,0.00726
57.3523295527472,-25.1959269502202,0.00727
57.3522933269968,-19.5970374933845,0.00728
52.7638818499618,-5.59873258030461,0.00729
52.7638151939518,5.59904670743433,0.0073
52.7636652176897,30.7940507916243,0.00732
48.1762522127192,33.5934696292722,0.00733
50.4694026070454,50.3901523795653,0.00734
34.4112525465411,58.7884106481736,0.00735
34.4112090743059,69.9861910183536,0.00737
27.5287603218205,78.3845023711588,0.0074
-1.19175780355363e-11,83.9833499499946,0.00741
-133.054830005202,64.3882326436249,0.00742
-4.58736301943532,97.9805771567314,0.00743
-18.3521590878711,100.780040207276,0.00744
-43.5867031690812,103.579573624982,0.00746
-57.3505739562553,106.379097255365,0.00748
-71.115272936753,117.57697817169,0.0075
-57.3504290501715,128.774659780651,0.00751
-41.2924927245883,120.376234393442,0.00765
-43.5867169352082,100.78012837401,0.00766
-29.8219099982518,103.579516626714,0.00767
-13.7639410670902,69.9861349093,0.0077
-9.1756766743385,53.1894584882263,0.00771
4.5882919228439,50.3900098859969,0.00772
-119.291972841863,-16.7969755741675,0.00773
9.17660703265239,27.9944535566161,0.00774
16.0590724500405,22.3955734979293,0.00775
22.9415610534076,11.1978090682189,0.00776
22.9415755443344,5.59891935506127,0.00777
34.4114699058159,2.79951162247927,0.00778
